path_id,A_sw,M_sw,A_vlsi,Stage,Outcome,asw_feasibility,msw_feasibility,avlsi_feasibility,stage_evidence,feasibility_level,asw_supporting_evidence_ids,msw_supporting_evidence_ids,avlsi_supporting_evidence_ids,feasibility_rationale
P254,trusted_identity_or_maintainer_compromise,developer_or_maintainer_environment_control,ip_theft_misuse_or_counterfeiting,stage_8_post_silicon_validation,confidentiality,Medium,Low,Low,not_observed_in_v1,Low,E4; E6; E23; E25; E31; E42,none_in_v1,none_in_v1,Low because the path is model-possible but weakly supported by the current v1 feasibility evidence.
P255,trusted_identity_or_maintainer_compromise,developer_or_maintainer_environment_control,ip_theft_misuse_or_counterfeiting,stage_8_post_silicon_validation,integrity,Medium,Low,Low,not_observed_in_v1,Low,E4; E6; E23; E25; E31; E42,none_in_v1,none_in_v1,Low because the path is model-possible but weakly supported by the current v1 feasibility evidence.
P256,trusted_identity_or_maintainer_compromise,developer_or_maintainer_environment_control,ip_theft_misuse_or_counterfeiting,stage_9_manufacturing_testing,confidentiality,Medium,Low,Low,observed_in_v1,Low,E4; E6; E23; E25; E31; E42,none_in_v1,none_in_v1,Low because the path is model-possible but weakly supported by the current v1 feasibility evidence.
P257,trusted_identity_or_maintainer_compromise,developer_or_maintainer_environment_control,ip_theft_misuse_or_counterfeiting,stage_9_manufacturing_testing,integrity,Medium,Low,Low,observed_in_v1,Low,E4; E6; E23; E25; E31; E42,none_in_v1,none_in_v1,Low because the path is model-possible but weakly supported by the current v1 feasibility evidence.
P258,trusted_identity_or_maintainer_compromise,developer_or_maintainer_environment_control,design_tampering_or_malicious_modification,stage_0_design_specification,integrity,Medium,Low,Medium,not_observed_in_v1,Low,E4; E6; E23; E25; E31; E42,none_in_v1,E2; E10; E19,Low because the path is model-possible but weakly supported by the current v1 feasibility evidence.
P259,trusted_identity_or_maintainer_compromise,developer_or_maintainer_environment_control,design_tampering_or_malicious_modification,stage_0_design_specification,availability,Medium,Low,Medium,not_observed_in_v1,Low,E4; E6; E23; E25; E31; E42,none_in_v1,E2; E10; E19,Low because the path is model-possible but weakly supported by the current v1 feasibility evidence.
P260,trusted_identity_or_maintainer_compromise,developer_or_maintainer_environment_control,design_tampering_or_malicious_modification,stage_1_high_level_synthesis,integrity,Medium,Low,Medium,observed_in_v1,Medium,E4; E6; E23; E25; E31; E42,none_in_v1,E2; E10; E19,"Medium because the path has partial or indirect evidence support, but it does not satisfy all High criteria."
P261,trusted_identity_or_maintainer_compromise,developer_or_maintainer_environment_control,design_tampering_or_malicious_modification,stage_1_high_level_synthesis,availability,Medium,Low,Medium,observed_in_v1,Medium,E4; E6; E23; E25; E31; E42,none_in_v1,E2; E10; E19,"Medium because the path has partial or indirect evidence support, but it does not satisfy all High criteria."
P262,trusted_identity_or_maintainer_compromise,developer_or_maintainer_environment_control,design_tampering_or_malicious_modification,stage_2_logic_synthesis,integrity,Medium,Low,Medium,observed_in_v1,Medium,E4; E6; E23; E25; E31; E42,none_in_v1,E2; E10; E19,"Medium because the path has partial or indirect evidence support, but it does not satisfy all High criteria."
P263,trusted_identity_or_maintainer_compromise,developer_or_maintainer_environment_control,design_tampering_or_malicious_modification,stage_2_logic_synthesis,availability,Medium,Low,Medium,observed_in_v1,Medium,E4; E6; E23; E25; E31; E42,none_in_v1,E2; E10; E19,"Medium because the path has partial or indirect evidence support, but it does not satisfy all High criteria."
P264,trusted_identity_or_maintainer_compromise,developer_or_maintainer_environment_control,design_tampering_or_malicious_modification,stage_3_post_synthesis_verification,integrity,Medium,Low,Medium,observed_in_v1,Medium,E4; E6; E23; E25; E31; E42,none_in_v1,E2; E10; E19,"Medium because the path has partial or indirect evidence support, but it does not satisfy all High criteria."
P265,trusted_identity_or_maintainer_compromise,developer_or_maintainer_environment_control,design_tampering_or_malicious_modification,stage_3_post_synthesis_verification,availability,Medium,Low,Medium,observed_in_v1,Medium,E4; E6; E23; E25; E31; E42,none_in_v1,E2; E10; E19,"Medium because the path has partial or indirect evidence support, but it does not satisfy all High criteria."
P266,trusted_identity_or_maintainer_compromise,developer_or_maintainer_environment_control,design_tampering_or_malicious_modification,stage_4_design_for_testability,integrity,Medium,Low,Medium,observed_in_v1,Medium,E4; E6; E23; E25; E31; E42,none_in_v1,E2; E10; E19,"Medium because the path has partial or indirect evidence support, but it does not satisfy all High criteria."
P267,trusted_identity_or_maintainer_compromise,developer_or_maintainer_environment_control,design_tampering_or_malicious_modification,stage_4_design_for_testability,availability,Medium,Low,Medium,observed_in_v1,Medium,E4; E6; E23; E25; E31; E42,none_in_v1,E2; E10; E19,"Medium because the path has partial or indirect evidence support, but it does not satisfy all High criteria."
P268,trusted_identity_or_maintainer_compromise,developer_or_maintainer_environment_control,design_tampering_or_malicious_modification,stage_5_placement_and_routing,integrity,Medium,Low,Medium,observed_in_v1,Medium,E4; E6; E23; E25; E31; E42,none_in_v1,E2; E10; E19,"Medium because the path has partial or indirect evidence support, but it does not satisfy all High criteria."
P269,trusted_identity_or_maintainer_compromise,developer_or_maintainer_environment_control,design_tampering_or_malicious_modification,stage_5_placement_and_routing,availability,Medium,Low,Medium,observed_in_v1,Medium,E4; E6; E23; E25; E31; E42,none_in_v1,E2; E10; E19,"Medium because the path has partial or indirect evidence support, but it does not satisfy all High criteria."
P270,trusted_identity_or_maintainer_compromise,developer_or_maintainer_environment_control,design_tampering_or_malicious_modification,stage_6_static_timing_analysis,integrity,Medium,Low,Medium,observed_in_v1,Medium,E4; E6; E23; E25; E31; E42,none_in_v1,E2; E10; E19,"Medium because the path has partial or indirect evidence support, but it does not satisfy all High criteria."
P271,trusted_identity_or_maintainer_compromise,developer_or_maintainer_environment_control,design_tampering_or_malicious_modification,stage_6_static_timing_analysis,availability,Medium,Low,Medium,observed_in_v1,Medium,E4; E6; E23; E25; E31; E42,none_in_v1,E2; E10; E19,"Medium because the path has partial or indirect evidence support, but it does not satisfy all High criteria."
P272,trusted_identity_or_maintainer_compromise,developer_or_maintainer_environment_control,design_tampering_or_malicious_modification,stage_7_physical_verification_and_signoff,integrity,Medium,Low,Medium,observed_in_v1,Medium,E4; E6; E23; E25; E31; E42,none_in_v1,E2; E10; E19,"Medium because the path has partial or indirect evidence support, but it does not satisfy all High criteria."
P273,trusted_identity_or_maintainer_compromise,developer_or_maintainer_environment_control,design_tampering_or_malicious_modification,stage_7_physical_verification_and_signoff,availability,Medium,Low,Medium,observed_in_v1,Medium,E4; E6; E23; E25; E31; E42,none_in_v1,E2; E10; E19,"Medium because the path has partial or indirect evidence support, but it does not satisfy all High criteria."
P274,trusted_identity_or_maintainer_compromise,developer_or_maintainer_environment_control,hardware_trojan_backdoor_or_logic_bomb,stage_1_high_level_synthesis,confidentiality,Medium,Low,Low,observed_in_v1,Low,E4; E6; E23; E25; E31; E42,none_in_v1,E2,Low because the path is model-possible but weakly supported by the current v1 feasibility evidence.
P275,trusted_identity_or_maintainer_compromise,developer_or_maintainer_environment_control,hardware_trojan_backdoor_or_logic_bomb,stage_1_high_level_synthesis,integrity,Medium,Low,Low,observed_in_v1,Low,E4; E6; E23; E25; E31; E42,none_in_v1,E2,Low because the path is model-possible but weakly supported by the current v1 feasibility evidence.
P276,trusted_identity_or_maintainer_compromise,developer_or_maintainer_environment_control,hardware_trojan_backdoor_or_logic_bomb,stage_1_high_level_synthesis,availability,Medium,Low,Low,observed_in_v1,Low,E4; E6; E23; E25; E31; E42,none_in_v1,E2,Low because the path is model-possible but weakly supported by the current v1 feasibility evidence.
P277,trusted_identity_or_maintainer_compromise,developer_or_maintainer_environment_control,hardware_trojan_backdoor_or_logic_bomb,stage_2_logic_synthesis,confidentiality,Medium,Low,Low,observed_in_v1,Low,E4; E6; E23; E25; E31; E42,none_in_v1,E2,Low because the path is model-possible but weakly supported by the current v1 feasibility evidence.
P278,trusted_identity_or_maintainer_compromise,developer_or_maintainer_environment_control,hardware_trojan_backdoor_or_logic_bomb,stage_2_logic_synthesis,integrity,Medium,Low,Low,observed_in_v1,Low,E4; E6; E23; E25; E31; E42,none_in_v1,E2,Low because the path is model-possible but weakly supported by the current v1 feasibility evidence.
P279,trusted_identity_or_maintainer_compromise,developer_or_maintainer_environment_control,hardware_trojan_backdoor_or_logic_bomb,stage_2_logic_synthesis,availability,Medium,Low,Low,observed_in_v1,Low,E4; E6; E23; E25; E31; E42,none_in_v1,E2,Low because the path is model-possible but weakly supported by the current v1 feasibility evidence.
P280,trusted_identity_or_maintainer_compromise,developer_or_maintainer_environment_control,hardware_trojan_backdoor_or_logic_bomb,stage_3_post_synthesis_verification,confidentiality,Medium,Low,Low,observed_in_v1,Low,E4; E6; E23; E25; E31; E42,none_in_v1,E2,Low because the path is model-possible but weakly supported by the current v1 feasibility evidence.
P281,trusted_identity_or_maintainer_compromise,developer_or_maintainer_environment_control,hardware_trojan_backdoor_or_logic_bomb,stage_3_post_synthesis_verification,integrity,Medium,Low,Low,observed_in_v1,Low,E4; E6; E23; E25; E31; E42,none_in_v1,E2,Low because the path is model-possible but weakly supported by the current v1 feasibility evidence.
P282,trusted_identity_or_maintainer_compromise,developer_or_maintainer_environment_control,hardware_trojan_backdoor_or_logic_bomb,stage_3_post_synthesis_verification,availability,Medium,Low,Low,observed_in_v1,Low,E4; E6; E23; E25; E31; E42,none_in_v1,E2,Low because the path is model-possible but weakly supported by the current v1 feasibility evidence.
P283,trusted_identity_or_maintainer_compromise,developer_or_maintainer_environment_control,hardware_trojan_backdoor_or_logic_bomb,stage_4_design_for_testability,confidentiality,Medium,Low,Low,observed_in_v1,Low,E4; E6; E23; E25; E31; E42,none_in_v1,E2,Low because the path is model-possible but weakly supported by the current v1 feasibility evidence.
P284,trusted_identity_or_maintainer_compromise,developer_or_maintainer_environment_control,hardware_trojan_backdoor_or_logic_bomb,stage_4_design_for_testability,integrity,Medium,Low,Low,observed_in_v1,Low,E4; E6; E23; E25; E31; E42,none_in_v1,E2,Low because the path is model-possible but weakly supported by the current v1 feasibility evidence.
P285,trusted_identity_or_maintainer_compromise,developer_or_maintainer_environment_control,hardware_trojan_backdoor_or_logic_bomb,stage_4_design_for_testability,availability,Medium,Low,Low,observed_in_v1,Low,E4; E6; E23; E25; E31; E42,none_in_v1,E2,Low because the path is model-possible but weakly supported by the current v1 feasibility evidence.
P286,trusted_identity_or_maintainer_compromise,developer_or_maintainer_environment_control,hardware_trojan_backdoor_or_logic_bomb,stage_5_placement_and_routing,confidentiality,Medium,Low,Low,observed_in_v1,Low,E4; E6; E23; E25; E31; E42,none_in_v1,E2,Low because the path is model-possible but weakly supported by the current v1 feasibility evidence.
P287,trusted_identity_or_maintainer_compromise,developer_or_maintainer_environment_control,hardware_trojan_backdoor_or_logic_bomb,stage_5_placement_and_routing,integrity,Medium,Low,Low,observed_in_v1,Low,E4; E6; E23; E25; E31; E42,none_in_v1,E2,Low because the path is model-possible but weakly supported by the current v1 feasibility evidence.
P288,trusted_identity_or_maintainer_compromise,developer_or_maintainer_environment_control,hardware_trojan_backdoor_or_logic_bomb,stage_5_placement_and_routing,availability,Medium,Low,Low,observed_in_v1,Low,E4; E6; E23; E25; E31; E42,none_in_v1,E2,Low because the path is model-possible but weakly supported by the current v1 feasibility evidence.
P289,trusted_identity_or_maintainer_compromise,developer_or_maintainer_environment_control,hardware_trojan_backdoor_or_logic_bomb,stage_6_static_timing_analysis,confidentiality,Medium,Low,Low,observed_in_v1,Low,E4; E6; E23; E25; E31; E42,none_in_v1,E2,Low because the path is model-possible but weakly supported by the current v1 feasibility evidence.
P290,trusted_identity_or_maintainer_compromise,developer_or_maintainer_environment_control,hardware_trojan_backdoor_or_logic_bomb,stage_6_static_timing_analysis,integrity,Medium,Low,Low,observed_in_v1,Low,E4; E6; E23; E25; E31; E42,none_in_v1,E2,Low because the path is model-possible but weakly supported by the current v1 feasibility evidence.
P291,trusted_identity_or_maintainer_compromise,developer_or_maintainer_environment_control,hardware_trojan_backdoor_or_logic_bomb,stage_6_static_timing_analysis,availability,Medium,Low,Low,observed_in_v1,Low,E4; E6; E23; E25; E31; E42,none_in_v1,E2,Low because the path is model-possible but weakly supported by the current v1 feasibility evidence.
P292,trusted_identity_or_maintainer_compromise,developer_or_maintainer_environment_control,hardware_trojan_backdoor_or_logic_bomb,stage_7_physical_verification_and_signoff,confidentiality,Medium,Low,Low,observed_in_v1,Low,E4; E6; E23; E25; E31; E42,none_in_v1,E2,Low because the path is model-possible but weakly supported by the current v1 feasibility evidence.
